"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","status","gene"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC008494.3"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC009630.3"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC009812.4"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","GASAL1"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL356019.2"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","FAM30A"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC068831.1"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC092145.1"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL136172.1"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL162457.1"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC027307.1"
0.480950293555195,-0.271168839494564,0.087,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC008747.1"
0.481004437212423,-0.302116030295714,0.217,0.211,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","FRMPD3"
0.481045094672141,-0.284846906346418,0.174,0.211,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","MOCS1"
0.481069851557102,-0.27115087237422,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL365255.1"
0.481069851557102,-0.27115087237422,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AL445471.1"
0.481069851557102,-0.27115087237422,0.043,0,1,"AS_Group_Naive_vs_Healthy_Naive","No significant fold change","AC096992.2"
