"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","comparison","status","gene"
0.225176402323777,0.224465494446812,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CRYZL1"
0.225177289448362,-0.282630425981234,0.182,0.278,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ARC"
0.225194109537499,-0.294147606750644,0.364,0.667,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","GXYLT2"
0.225233444848963,-0.208052759492335,0.091,0,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","MAIP1"
0.225233444848963,-0.208052759492335,0.091,0,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","AL121601.1"
0.225233444848963,-0.208052759492335,0.091,0,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","DDIT4-AS1"
0.225233444848963,-0.208052759492335,0.091,0,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","AC090517.4"
0.225233444848963,-0.208052759492335,0.091,0,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","AL021707.6"
0.22523970947268,-0.212123766979185,0.136,0,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","TRAV13-1"
0.225249422815287,-0.129886471637568,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PDE4DIP"
0.225269563598049,-0.054617411937639,0.455,0.667,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RNF150"
0.2252805358498,-0.29281396547379,0.273,0.5,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CTC-459F4.1"
0.225301898879111,-0.189913201061398,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","MESDC2"
0.225305452180782,0.0660563142710509,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","GIMAP2"
0.22533104858137,-0.200003410974112,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","LYN"
0.225421409125226,-0.144771851610143,0.227,0.444,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","VIPR1-AS1"
0.225453010257778,-0.118009959839949,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","SIRPB1"
0.225458539159568,-0.244430158614781,0.591,0.944,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","LINC00680"
0.225463861497448,-0.117696550215564,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ZNF641"
0.225484265763312,-0.238283517430193,0.5,0.778,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","KDM8"
0.225517365968135,-0.193593670087389,0.818,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CCDC97"
0.225536163466607,0.198227294929307,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","FRAT1"
0.225576340929406,-0.297994535120115,0.182,0.333,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ZNF385D"
0.225596181901942,-0.264427223123249,0.182,0.167,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CDH5"
0.225601630040377,-0.270175117645183,0.182,0.222,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP11-286N3.1"
0.225617403713948,-0.382729578005954,0.727,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","C7orf31"
0.225656800789213,-0.286167338338498,0.136,0.389,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PRC1-AS1"
0.225729155761368,-0.141480220222986,0.773,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","IL3RA"
0.225775749567231,0.118995392353277,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ZNF274"
0.225794844188141,0.123899694133184,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","C1QBP"
0.225800968194318,-0.15605658849498,0.591,0.778,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CDC42BPA"
0.225816222251807,-0.254789112508045,0.136,0.222,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","AC004510.3"
0.225999272875309,0.0483620497300028,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","APOBEC3G"
0.226006294208008,-0.24705860148543,0.318,0.611,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RP11-573D15.8"
0.226060211982699,0.0462442268947587,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RPL31"
0.226089672569262,-0.283391110938108,0.227,0.333,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","STARD4-AS1"
0.226114339789593,0.0987280498537456,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ALOX5AP"
0.226153589678136,0.00867189323072282,1,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","NUS1"
0.226175515038405,-0.299583989973444,0.182,0.444,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","TAS2R46"
0.226220334912497,-0.0557267110831421,0.955,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","PTGES2"
0.226272613525835,0.149490130320511,0.909,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","ADPRHL2"
0.22629599535159,-0.393310693838681,0.864,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","RNF26"
0.226336995742633,-0.00359920127376512,0.682,1,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","CNPY4"
0.2263431522688,-0.304478324772285,0.182,0.556,1,"AS_Group_CD8T_vs_Healthy_CD8T","No significant fold change","GRHL1"
